,danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
14769,0.44,0.232,4,1,0.0316,0.624,0.0,0.157,0.274,132.109
14770,0.501,0.685,5,1,0.0325,0.5,0.0,0.953,0.382,105.468
14771,0.639,0.667,7,1,0.0272,0.226,0.0,0.123,0.744,79.181
14772,0.663,0.711,6,0,0.0566,0.25,0.0,0.18,0.769,125.56
14773,0.596,0.248,10,1,0.0491,0.959,0.868,0.228,0.634,139.704
14774,0.627,0.669,0,1,0.0412,0.211,2.72e-06,0.111,0.498,94.029
14775,0.166,0.0171,4,1,0.0396,0.985,0.941,0.123,0.0361,68.23
14776,0.712,0.787,9,1,0.0475,0.0149,0.0274,0.0788,0.864,117.839
14777,0.73,0.0204,2,1,0.0615,0.971,0.807,0.129,0.468,107.139
14778,0.601,0.527,1,1,0.0246,0.601,0.000966,0.177,0.284,105.953
14779,0.535,0.921,8,1,0.042,0.027,0.375,0.662,0.474,93.963
14780,0.598,0.898,0,1,0.0341,0.00129,0.000464,0.404,0.878,137.022
14781,0.729,0.688,3,1,0.0264,0.127,9.44e-06,0.295,0.671,123.867
14782,0.33,0.352,9,0,0.0347,0.337,3.88e-05,0.158,0.279,150.178
14783,0.492,0.967,9,1,0.0625,0.00429,0.000688,0.184,0.741,100.678
14784,0.572,0.284,7,1,0.0269,0.528,0.0,0.0853,0.244,74.968
14785,0.45,0.183,0,0,0.0668,0.803,0.879,0.949,0.573,173.122
14786,0.0596,0.00093,9,1,0.0434,0.951,0.969,0.0772,0.0344,71.573
14787,0.309,0.566,7,1,0.041,0.0678,0.0,0.0667,0.353,178.407
14788,0.508,0.387,0,1,0.0326,0.079,0.384,0.0674,0.0732,156.026
14789,0.392,0.0274,9,0,0.0335,0.964,0.907,0.109,0.307,138.695
14790,0.831,0.577,9,0,0.233,0.651,0.0,0.102,0.638,93.065
14791,0.704,0.614,1,0,0.337,0.00264,4.62e-06,0.632,0.445,168.13
14792,0.81,0.695,5,1,0.0755,0.00137,0.0142,0.0914,0.603,108.948
14793,0.549,0.804,7,1,0.366,0.103,0.0,0.18,0.707,190.479
14794,0.602,0.821,2,1,0.0332,0.191,0.0,0.265,0.493,126.085
14795,0.664,0.726,7,1,0.0686,0.518,0.0,0.221,0.721,100.188
14796,0.154,0.0998,0,1,0.0383,0.0057,0.936,0.301,0.0356,106.386
14797,0.499,0.154,7,0,0.0536,0.931,0.923,0.0961,0.153,62.36
14798,0.519,0.0827,2,0,0.0384,0.983,0.0,0.157,0.327,96.148
14799,0.478,0.292,7,1,0.0319,0.443,6.42e-05,0.15,0.2,140.464
14800,0.68,0.46,8,1,0.0339,0.0634,0.00336,0.185,0.16,140.048
14801,0.538,0.763,5,1,0.0264,0.0742,3.54e-06,0.116,0.384,100.837
14802,0.662,0.605,1,1,0.0566,0.0552,0.0,0.418,0.545,151.946
14803,0.597,0.616,7,1,0.0271,0.333,0.0662,0.0649,0.288,114.774
14804,0.628,0.672,9,0,0.112,0.45,0.241,0.292,0.631,108.684
14805,0.732,0.322,2,1,0.0412,0.875,0.000216,0.162,0.913,98.511
14806,0.736,0.854,0,1,0.0629,0.677,0.789,0.113,0.87,138.493
14807,0.499,0.594,9,0,0.0255,0.00866,0.056,0.107,0.171,78.995
14808,0.387,0.0407,4,0,0.23,0.68,0.277,0.0492,0.0391,103.624
14809,0.755,0.621,9,1,0.394,0.00965,0.0,0.0927,0.621,99.453
14810,0.511,0.402,4,0,0.219,0.702,0.00014,0.11,0.503,83.339
14811,0.286,0.046,10,1,0.0375,0.99,0.926,0.202,0.0923,139.633
14812,0.642,0.563,5,0,0.0544,0.0334,0.203,0.181,0.409,81.969
14813,0.255,0.915,1,1,0.0694,2.9e-05,0.578,0.0594,0.491,152.437
14814,0.534,0.511,2,1,0.912,0.743,0.0,0.971,0.677,71.72
14815,0.575,0.202,9,0,0.0317,0.896,0.00528,0.139,0.284,149.509
14816,0.335,0.541,4,0,0.0298,0.0131,0.000972,0.557,0.298,94.375
14817,0.768,0.864,11,1,0.0324,0.101,0.0,0.162,0.891,110.008
14818,0.775,0.759,10,0,0.0735,0.137,2.32e-06,0.0611,0.958,99.591
14819,0.224,0.406,2,1,0.0374,0.694,0.859,0.123,0.0474,72.486
14820,0.581,0.88,4,0,0.0953,0.302,0.0,0.565,0.505,119.04
14821,0.758,0.177,9,1,0.0468,0.866,0.712,0.124,0.588,115.372
14822,0.518,0.974,9,1,0.0463,0.227,2.31e-05,0.374,0.945,113.232
14823,0.7,0.455,9,0,0.0597,0.0896,0.9,0.0762,0.671,114.779
14824,0.889,0.608,11,1,0.287,0.00134,0.0,0.0852,0.569,104.005
14825,0.707,0.427,5,0,0.0701,0.339,0.0,0.105,0.542,88.08
14826,0.728,0.613,7,1,0.0369,0.093,0.00419,0.0448,0.521,114.926
14827,0.785,0.688,9,0,0.0385,0.019,0.3,0.136,0.835,132.279
14828,0.404,0.405,7,1,0.0295,0.747,0.0,0.0927,0.386,110.71
14829,0.658,0.711,2,0,0.0425,0.0759,1.77e-05,0.0446,0.614,172.365
14830,0.729,0.881,5,0,0.0283,0.0231,0.0,0.0872,0.963,118.58
14831,0.834,0.871,10,0,0.0821,0.15,0.0721,0.287,0.835,110.294
14832,0.352,0.698,7,1,0.0303,0.0353,0.0,0.113,0.256,142.57
14833,0.878,0.295,2,1,0.332,0.525,1.89e-06,0.369,0.668,126.891
14834,0.338,0.974,4,1,0.14,0.000126,0.000302,0.144,0.398,139.605
14835,0.829,0.684,6,1,0.151,0.203,0.00202,0.374,0.765,95.29
14836,0.577,0.823,8,1,0.0483,0.000786,0.00846,0.564,0.53,135.046
14837,0.734,0.864,2,1,0.303,0.022,9.94e-06,0.246,0.47,105.933
14838,0.745,0.898,7,1,0.0448,0.275,0.0476,0.342,0.943,110.944
14839,0.54,0.222,0,1,0.0458,0.874,0.185,0.112,0.499,151.027
14840,0.595,0.717,0,1,0.0295,0.0779,0.00274,0.108,0.547,88.969
14841,0.637,0.809,9,1,0.0918,0.0324,0.0,0.155,0.777,94.973
14842,0.519,0.517,1,1,0.0286,0.0537,0.0,0.0928,0.344,141.808
14843,0.607,0.735,11,1,0.0295,0.0116,1.48e-05,0.191,0.536,115.339
14844,0.349,0.986,11,1,0.0702,3.67e-05,8.58e-05,0.124,0.236,165.513
14845,0.77,0.518,1,1,0.0351,0.00416,0.000429,0.285,0.65,94.774
14846,0.67,0.558,2,1,0.0251,0.238,0.0,0.106,0.63,80.511
14847,0.672,0.724,1,0,0.124,0.567,0.11,0.0994,0.676,133.002
14848,0.873,0.591,7,1,0.102,0.0788,0.0071,0.104,0.496,123.091
14849,0.765,0.831,7,1,0.0565,0.0894,0.0,0.393,0.809,100.026
14850,0.505,0.585,7,1,0.0289,0.0821,2.57e-06,0.161,0.47,128.051
14851,0.61,0.945,7,1,0.0322,0.0299,0.0229,0.167,0.918,125.969
14852,0.41,0.663,6,1,0.0274,0.0042,0.00277,0.136,0.794,173.878
14853,0.355,0.219,2,1,0.0396,0.738,0.0917,0.114,0.0735,102.976
14854,0.771,0.597,8,1,0.0347,0.284,7.09e-05,0.0548,0.875,119.972
14855,0.723,0.673,0,1,0.0357,0.00437,0.537,0.25,0.64,122.952
14856,0.758,0.896,9,1,0.0501,0.173,3.18e-05,0.136,0.797,94.911
14857,0.698,0.48,7,1,0.0392,0.378,0.0,0.123,0.345,125.343
14858,0.683,0.635,2,1,0.0323,0.00158,0.0,0.191,0.338,110.926
14859,0.568,0.505,2,1,0.0236,0.459,1.36e-05,0.119,0.336,76.938
14860,0.656,0.746,8,1,0.0325,0.237,0.0,0.0214,0.96,140.865
14861,0.841,0.856,1,1,0.0637,0.0138,0.000456,0.0401,0.649,124.386
14862,0.726,0.667,8,1,0.058,0.136,0.858,0.0768,0.584,127.004
14863,0.651,0.753,7,1,0.0456,0.216,0.000119,0.105,0.915,87.052
14864,0.863,0.543,6,1,0.13,0.0507,0.0,0.241,0.799,106.929
14865,0.592,0.692,1,0,0.0367,0.874,0.917,0.251,0.513,73.454
14866,0.652,0.498,11,1,0.0416,0.517,0.0,0.149,0.321,120.144
14867,0.567,0.983,5,0,0.0427,0.0081,1.21e-05,0.107,0.717,135.041
14868,0.459,0.445,11,1,0.0299,0.836,0.0,0.394,0.438,101.669
14869,0.534,0.415,1,0,0.0278,0.314,0.000365,0.0847,0.188,173.561
14870,0.382,0.492,3,1,0.0373,0.995,0.902,0.0729,0.68,164.309
14871,0.477,0.0055,0,1,0.0513,0.981,0.93,0.103,0.406,57.681
14872,0.762,0.646,10,0,0.092,0.0105,2.14e-06,0.0406,0.819,95.992
14873,0.705,0.673,6,1,0.0502,0.137,0.0,0.423,0.814,103.809
14874,0.545,0.812,9,1,0.0609,0.028,0.00111,0.0749,0.785,159.69
14875,0.737,0.804,1,0,0.0297,0.188,5.43e-06,0.0347,0.966,117.105
14876,0.709,0.804,11,0,0.069,0.00469,0.125,0.243,0.593,109.975
14877,0.587,0.699,2,0,0.0362,0.988,0.881,0.331,0.759,108.106
14878,0.25,0.221,0,1,0.0471,0.878,0.199,0.227,0.157,179.142
14879,0.706,0.727,5,1,0.0317,0.0698,5.31e-06,0.115,0.903,92.938
14880,0.688,0.589,1,0,0.0316,0.956,0.908,0.114,0.391,118.002
14881,0.349,0.925,9,0,0.157,6.02e-05,0.000312,0.0577,0.282,138.946
14882,0.521,0.765,0,1,0.0912,0.0027,0.0419,0.33,0.0924,135.025
14883,0.571,0.604,0,1,0.051,0.000279,0.593,0.0557,0.799,150.019
14884,0.33,0.879,9,1,0.0794,0.00111,0.0773,0.966,0.396,87.506
14885,0.539,0.937,10,0,0.0448,0.000236,0.0574,0.0915,0.492,114.86
14886,0.595,0.927,0,1,0.035,0.00511,0.0,0.164,0.905,126.779
14887,0.377,0.65,2,1,0.029,0.00174,5.75e-05,0.107,0.365,180.074
14888,0.856,0.963,4,1,0.0587,0.00101,0.0259,0.492,0.964,136.533
14889,0.753,0.488,10,0,0.0247,0.769,0.0,0.0851,0.607,97.943
14890,0.695,0.74,1,1,0.0751,0.0376,0.000838,0.535,0.752,122.427
14891,0.8,0.637,11,1,0.0793,0.308,3.55e-06,0.105,0.72,117.996
14892,0.397,0.947,4,1,0.0494,0.00055,2.84e-05,0.34,0.757,149.823
14893,0.731,0.505,5,1,0.0262,0.212,0.0,0.0409,0.396,99.99
14894,0.757,0.68,1,1,0.0338,0.0039,0.0,0.0742,0.83,97.381
14895,0.619,0.527,5,0,0.0628,0.0692,0.0,0.333,0.242,124.356
14896,0.713,0.189,2,0,0.0404,0.965,0.928,0.175,0.33,121.569
14897,0.362,0.839,8,1,0.0648,0.00902,0.0,0.24,0.473,147.042
14898,0.789,0.904,8,1,0.15,0.0377,0.00128,0.0861,0.817,115.719
14899,0.101,0.554,11,0,0.412,0.991,0.982,0.464,0.0253,73.414
14900,0.211,0.699,1,1,0.117,0.843,0.926,0.111,0.0339,75.394
14901,0.497,0.532,0,1,0.0401,0.995,0.913,0.242,0.882,126.951
14902,0.528,0.919,9,1,0.0761,0.000446,0.00201,0.339,0.514,159.197
14903,0.615,0.964,6,0,0.0764,0.224,0.0,0.947,0.871,155.017
14904,0.414,0.945,9,1,0.0897,0.000333,0.479,0.314,0.565,145.014
14905,0.739,0.951,1,1,0.0496,0.139,0.0062,0.462,0.551,103.171
14906,0.673,0.466,3,1,0.0458,0.205,0.000192,0.262,0.981,130.35
14907,0.507,0.934,11,0,0.0553,3.52e-05,0.0253,0.161,0.417,108.345
14908,0.869,0.776,1,0,0.225,0.175,1.08e-06,0.165,0.771,96.905
14909,0.293,0.926,10,1,0.149,0.000272,4.32e-06,0.321,0.243,88.664
14910,0.539,0.826,7,1,0.0276,0.00224,0.0451,0.0832,0.669,134.718
14911,0.51,0.915,4,1,0.0562,0.00884,1.75e-05,0.205,0.459,123.257
14912,0.627,0.814,5,0,0.304,0.256,1.15e-06,0.285,0.799,90.42
14913,0.0665,0.814,11,0,0.0878,3.14e-06,0.911,0.237,0.0607,186.535
14914,0.248,0.298,0,0,0.0395,0.957,0.9,0.0943,0.157,97.853
14915,0.562,0.298,0,1,0.0405,0.943,0.628,0.239,0.672,104.744
14916,0.288,0.0481,2,1,0.0346,0.986,0.954,0.0849,0.0559,133.836
14917,0.561,0.51,8,1,0.0258,0.186,0.0575,0.0674,0.719,94.079
14918,0.708,0.564,5,1,0.0266,0.182,0.00015,0.11,0.771,109.491
14919,0.476,0.988,2,1,0.0767,0.00408,0.586,0.435,0.128,145.004
14920,0.51,0.808,6,0,0.0475,0.0281,0.0,0.295,0.738,170.037
14921,0.613,0.355,6,1,0.0247,0.567,0.0,0.0909,0.129,135.622
14922,0.61,0.68,4,1,0.0437,0.297,0.0,0.677,0.774,136.054
14923,0.638,0.836,2,1,0.275,0.0506,0.0,0.432,0.849,79.878
14924,0.866,0.192,4,0,0.428,0.79,0.0,0.438,0.821,115.241
14925,0.444,0.965,3,0,0.0547,0.285,0.0,0.973,0.575,200.177
14926,0.443,0.155,2,1,0.0325,0.893,4.33e-05,0.262,0.275,70.983
14927,0.186,0.111,0,0,0.046,0.0753,0.052,0.3,0.0308,103.241
14928,0.375,0.927,8,0,0.0789,0.00344,2.89e-05,0.129,0.232,115.406
14929,0.654,0.854,2,0,0.0376,0.0259,0.14,0.201,0.514,126.995
14930,0.647,0.417,7,1,0.0565,0.554,5.48e-05,0.114,0.539,85.511
14931,0.221,0.97,8,0,0.0966,9.33e-06,0.861,0.708,0.167,154.17
14932,0.425,0.934,0,1,0.0468,0.00167,0.000245,0.209,0.606,138.229
14933,0.837,0.388,9,0,0.28,0.177,0.0,0.157,0.489,139.997
14934,0.368,0.547,4,0,0.0587,0.402,0.00535,0.129,0.614,134.014
14935,0.342,0.65,9,0,0.0346,0.115,0.188,0.163,0.302,92.642
14936,0.481,0.523,0,1,0.029,0.566,2.72e-05,0.105,0.227,103.643
14937,0.366,0.536,11,0,0.0471,0.72,0.561,0.0932,0.281,112.367
14938,0.644,0.785,4,1,0.0294,0.0281,1.19e-06,0.0996,0.628,127.9
14939,0.199,0.995,7,1,0.124,0.00468,0.927,0.295,0.0376,94.183
14940,0.488,0.425,10,1,0.0262,0.333,0.0,0.104,0.233,165.06
14941,0.535,0.702,2,0,0.0294,0.0888,8.54e-06,0.302,0.483,93.083
14942,0.789,0.352,10,1,0.143,0.224,0.00147,0.0536,0.431,87.894
14943,0.684,0.687,0,1,0.0228,0.0631,1.29e-05,0.0601,0.752,91.201
14944,0.365,0.863,2,0,0.0704,0.00151,0.000301,0.334,0.0674,100.177
14945,0.733,0.322,8,1,0.0605,0.952,0.0237,0.288,0.889,153.435
14946,0.651,0.525,5,1,0.0401,0.753,0.00195,0.305,0.818,122.22
14947,0.722,0.661,2,1,0.0844,0.151,0.0,0.233,0.643,126.007
14948,0.375,0.507,7,1,0.0414,0.678,0.00139,0.26,0.475,138.216
14949,0.476,0.584,10,1,0.038,0.119,0.0,0.274,0.417,88.026
14950,0.443,0.18,7,0,0.0574,0.97,0.748,0.0853,0.166,81.642
14951,0.608,0.494,4,0,0.0345,0.778,0.0,0.0926,0.879,112.421
14952,0.728,0.618,7,1,0.0368,0.708,0.000492,0.0715,0.91,97.278
14953,0.635,0.579,4,1,0.0422,0.256,0.0,0.082,0.784,118.956
14954,0.654,0.924,2,1,0.0969,0.00309,0.00231,0.316,0.506,101.154
14955,0.699,0.722,5,1,0.0735,0.158,0.000452,0.0523,0.673,197.562
14956,0.604,0.493,7,1,0.0387,0.159,1.94e-06,0.719,0.408,139.678
14957,0.756,0.422,11,0,0.0292,0.0165,0.00183,0.0368,0.487,112.751
14958,0.288,0.95,2,1,0.0778,6.24e-05,0.00765,0.0497,0.413,92.711
14959,0.268,0.459,7,0,0.0346,0.378,0.0,0.119,0.172,64.223
14960,0.701,0.515,4,0,0.0326,0.23,0.0,0.262,0.232,120.202
14961,0.187,0.0948,10,0,0.0406,0.957,0.643,0.131,0.0788,111.36
14962,0.506,0.893,6,0,0.935,0.798,0.0,0.96,0.152,57.082
14963,0.671,0.128,5,1,0.0442,0.975,0.000276,0.121,0.485,104.893
14964,0.441,0.538,9,1,0.0253,0.241,0.0,0.105,0.302,151.82
14965,0.868,0.646,1,0,0.288,0.303,0.0,0.284,0.67,88.641
14966,0.363,0.528,5,1,0.0305,0.0661,0.0,0.334,0.317,182.21
14967,0.859,0.905,0,0,0.129,0.205,0.00825,0.322,0.73,89.945
14968,0.16,0.843,4,1,0.0603,0.0481,0.0189,0.108,0.217,188.4
14969,0.253,0.996,0,1,0.173,0.0068,0.0,0.113,0.345,150.675
14970,0.767,0.479,11,1,0.253,0.0621,0.0,0.0531,0.833,81.427
14971,0.527,0.461,11,1,0.0252,0.687,0.0,0.187,0.261,107.836
14972,0.355,0.191,10,1,0.047,0.945,0.0,0.371,0.594,88.886
14973,0.524,0.308,9,1,0.0381,0.831,0.955,0.299,0.88,184.439
14974,0.455,0.29,0,1,0.0288,0.0614,0.00225,0.101,0.169,88.523
14975,0.705,0.439,6,1,0.0263,0.378,1.75e-05,0.0654,0.65,112.397
14976,0.555,0.86,2,0,0.038,0.0386,0.0,0.325,0.468,108.594
14977,0.232,0.978,4,0,0.0836,3.5e-05,0.00395,0.321,0.578,163.712
14978,0.744,0.56,10,0,0.0383,0.00265,0.333,0.0817,0.457,95.005
14979,0.745,0.771,4,0,0.0755,0.00104,0.387,0.0574,0.752,95.623
14980,0.605,0.937,2,1,0.0621,0.1,0.0,0.354,0.617,126.978
14981,0.431,0.443,8,1,0.0767,0.127,0.0,0.0984,0.54,101.979
14982,0.52,0.652,5,1,0.0274,0.34,5.49e-05,0.256,0.722,80.609
14983,0.626,0.735,2,1,0.093,0.349,1.78e-05,0.0877,0.477,99.701
14984,0.665,0.991,7,1,0.256,0.0117,0.00392,0.339,0.0676,152.596
14985,0.366,0.00363,1,1,0.035,0.993,0.922,0.137,0.0852,69.378
14986,0.532,0.405,1,1,0.0345,0.263,1.87e-05,0.309,0.337,158.772
14987,0.91,0.681,1,0,0.153,0.288,0.00477,0.372,0.7,115.186
14988,0.317,0.421,8,1,0.0332,0.862,0.000223,0.268,0.214,152.579
14989,0.55,0.653,5,1,0.0361,0.0231,0.802,0.158,0.306,122.142
14990,0.699,0.477,2,1,0.031,0.291,0.0,0.164,0.83,118.382
14991,0.588,0.149,7,0,0.0319,0.846,9.65e-05,0.236,0.113,124.689
14992,0.847,0.402,7,1,0.0641,0.0118,0.0,0.283,0.752,99.693
14993,0.555,0.698,0,1,0.0287,0.403,0.0,0.0851,0.816,168.12
14994,0.685,0.49,10,1,0.0562,0.447,0.00657,0.107,0.446,104.086
14995,0.603,0.417,10,0,0.0273,0.282,0.000183,0.0651,0.172,107.72
14996,0.758,0.679,0,1,0.0412,0.596,8.88e-06,0.131,0.85,86.923
14997,0.77,0.475,7,1,0.159,0.0557,4.81e-06,0.0607,0.474,82.511
14998,0.577,0.764,2,1,0.0327,0.0688,0.0,0.552,0.732,94.382
14999,0.734,0.462,2,0,0.0338,0.75,0.513,0.0977,0.516,130.899
15000,0.66,0.843,8,1,0.0305,0.236,1.03e-06,0.149,0.566,93.01
15001,0.566,0.918,0,0,0.0448,0.000288,0.00077,0.249,0.22,128.893
15002,0.438,0.905,9,1,0.0419,9.44e-06,5.4e-05,0.363,0.723,134.163
15003,0.312,0.966,7,1,0.19,4.53e-05,0.922,0.142,0.338,106.613
15004,0.734,0.389,9,0,0.0242,0.438,0.186,0.0358,0.338,99.806
15005,0.33,0.433,0,0,0.042,0.677,0.0,0.164,0.485,109.864
15006,0.613,0.798,5,0,0.0294,0.000299,0.637,0.213,0.783,114.072
15007,0.261,0.539,0,1,0.0378,0.221,0.848,0.11,0.176,53.765
15008,0.669,0.931,11,0,0.0488,0.000573,0.56,0.106,0.829,102.079
15009,0.568,0.753,9,1,0.0385,0.00171,0.0332,0.142,0.923,77.508
15010,0.724,0.779,9,1,0.037,0.102,0.00152,0.129,0.93,123.934
15011,0.44,0.252,2,0,0.0309,0.801,0.937,0.157,0.113,127.474
15012,0.635,0.614,7,1,0.197,0.0179,0.000201,0.415,0.736,174.213
15013,0.631,0.749,7,1,0.0576,0.205,5.21e-06,0.0667,0.437,89.646
15014,0.488,0.32,7,1,0.903,0.743,0.0,0.687,0.566,83.548
15015,0.395,0.734,1,0,0.0294,0.000387,0.000178,0.181,0.86,192.073
15016,0.569,0.151,2,0,0.0414,0.754,0.884,0.138,0.238,143.936
15017,0.294,0.857,2,1,0.0778,0.0658,0.000192,0.285,0.283,101.747
15018,0.408,0.749,0,1,0.0371,0.000179,5.54e-05,0.131,0.14,98.125
15019,0.661,0.619,8,1,0.0301,0.0943,0.0304,0.0907,0.271,142.941
15020,0.512,0.402,0,1,0.0334,0.123,0.878,0.0942,0.552,145.116
15021,0.888,0.584,7,1,0.112,0.0389,3.25e-06,0.0625,0.762,104.704
15022,0.477,0.366,5,0,0.0347,0.492,0.0153,0.0813,0.56,140.619
15023,0.767,0.537,9,0,0.0299,0.608,1.85e-05,0.122,0.337,117.222
15024,0.711,0.667,4,1,0.0258,0.218,0.0,0.354,0.777,113.655
15025,0.495,0.285,7,1,0.114,0.843,3.12e-05,0.0356,0.526,168.878
15026,0.373,0.989,1,0,0.109,0.0142,0.876,0.0576,0.0781,104.617
15027,0.698,0.611,7,1,0.0771,0.353,0.0,0.198,0.928,135.913
15028,0.59,0.71,8,1,0.0358,0.0218,0.203,0.0724,0.783,119.93
15029,0.577,0.462,2,1,0.0279,0.128,0.0,0.0822,0.258,128.303
15030,0.476,0.658,6,0,0.0281,0.2,0.00155,0.0635,0.357,97.527
15031,0.559,0.862,7,1,0.0514,0.283,0.00106,0.546,0.434,124.596
15032,0.42,0.574,4,1,0.0292,0.238,0.000115,0.127,0.218,170.549
15033,0.559,0.327,10,1,0.0395,0.562,7.93e-06,0.0832,0.252,114.097
15034,0.542,0.554,7,1,0.0348,0.59,0.00174,0.299,0.805,123.142
15035,0.32,0.804,0,1,0.0791,0.000934,0.545,0.0734,0.336,160.622
15036,0.578,0.375,11,1,0.0319,0.93,0.628,0.0933,0.486,91.717
15037,0.632,0.352,7,1,0.0767,0.953,0.753,0.0795,0.612,93.485
15038,0.642,0.243,4,0,0.0426,0.721,0.837,0.0983,0.903,136.837
15039,0.494,0.938,7,1,0.0775,0.0108,1.9e-06,0.119,0.493,161.401
15040,0.265,0.892,8,1,0.107,0.351,0.884,0.0829,0.114,141.959
15041,0.641,0.43,1,0,0.0283,0.306,0.0,0.162,0.506,137.807
15042,0.274,0.721,7,1,0.126,0.33,0.0,0.97,0.419,186.372
15043,0.154,0.319,9,0,0.0305,0.0601,0.906,0.239,0.0351,143.056
15044,0.707,0.5,9,0,0.0387,0.136,0.0,0.237,0.77,117.997
15045,0.745,0.771,6,1,0.278,0.207,6.69e-05,0.196,0.587,91.146
15046,0.682,0.579,2,0,0.101,0.467,2.21e-06,0.0952,0.712,76.915
15047,0.85,0.742,4,0,0.0733,0.0338,5.13e-06,0.0743,0.686,118.808
15048,0.516,0.733,7,0,0.0326,0.000373,0.00716,0.258,0.552,98.006
15049,0.645,0.396,7,0,0.0347,0.812,0.00915,0.212,0.857,138.328
15050,0.522,0.769,4,0,0.0383,0.123,0.00417,0.128,0.335,114.959
15051,0.623,0.646,5,1,0.0316,0.035,0.0,0.0736,0.492,121.301
15052,0.714,0.826,11,0,0.0486,0.00661,2.29e-06,0.231,0.89,118.174
15053,0.543,0.43,7,1,0.0308,0.558,6.46e-06,0.141,0.277,131.908
15054,0.769,0.636,5,1,0.0443,0.119,5.9e-06,0.0448,0.836,136.709
15055,0.664,0.644,6,1,0.0689,0.0581,0.0,0.307,0.855,123.306
15056,0.403,0.79,9,1,0.0458,2.74e-05,0.0101,0.198,0.638,178.206
15057,0.747,0.52,10,0,0.0357,0.0977,0.0537,0.142,0.601,92.869
15058,0.692,0.721,11,1,0.0551,0.0827,0.00034,0.433,0.963,112.205
15059,0.574,0.618,10,0,0.085,0.0122,1.08e-06,0.155,0.843,92.024
15060,0.441,0.414,0,1,0.0407,0.0352,3.6e-05,0.309,0.67,134.181
15061,0.584,0.444,9,0,0.0407,0.147,0.0,0.607,0.24,117.987
15062,0.605,0.47,9,1,0.0338,0.675,7.63e-05,0.217,0.679,104.718
15063,0.532,0.0744,1,1,0.0355,0.949,1.22e-05,0.106,0.125,117.131
15064,0.566,0.713,0,1,0.185,0.0113,0.551,0.148,0.467,160.116
15065,0.472,0.485,8,1,0.0274,0.0655,1.76e-05,0.0801,0.277,138.788
15066,0.858,0.609,1,1,0.113,0.0542,9.04e-05,0.315,0.478,107.978
15067,0.375,0.527,10,0,0.0499,0.831,4.16e-05,0.753,0.636,151.587
15068,0.682,0.46,2,1,0.0372,0.0716,0.321,0.102,0.207,139.568
15069,0.664,0.497,8,0,0.0344,0.302,0.0,0.0631,0.645,149.996
15070,0.729,0.635,7,1,0.0298,0.578,1.88e-06,0.0469,0.735,80.618
15071,0.745,0.645,6,0,0.151,0.133,8.97e-06,0.0556,0.968,101.74
15072,0.766,0.882,5,1,0.0719,0.0674,2.3e-06,0.281,0.544,107.932
15073,0.6,0.772,5,0,0.0444,0.37,4.46e-06,0.0641,0.921,79.059
15074,0.441,0.826,4,1,0.0387,0.0862,0.00217,0.365,0.619,199.381
15075,0.697,0.608,4,0,0.0463,0.0295,0.0,0.276,0.725,133.879
15076,0.455,0.682,9,1,0.041,0.00142,4.96e-05,0.162,0.283,177.997
15077,0.586,0.609,7,1,0.883,0.925,0.000314,0.265,0.498,117.564
15078,0.451,0.758,2,1,0.0431,4.52e-06,0.859,0.135,0.726,167.882
15079,0.478,0.267,3,1,0.0305,0.88,0.00017,0.197,0.289,71.334
15080,0.409,0.626,2,1,0.0363,0.556,0.0,0.415,0.305,170.949
15081,0.55,0.339,5,1,0.0295,0.531,0.0,0.0873,0.301,149.662
15082,0.586,0.491,2,0,0.0301,0.111,3.26e-05,0.166,0.843,89.086
15083,0.577,0.0643,7,1,0.0509,0.859,0.403,0.124,0.208,102.185
15084,0.789,0.643,0,1,0.0321,0.149,0.576,0.0958,0.811,115.976
15085,0.613,0.934,0,1,0.0342,0.0406,0.000313,0.0882,0.776,107.273
15086,0.723,0.725,4,0,0.0654,0.104,4.06e-05,0.0825,0.597,106.002
15087,0.256,0.133,0,1,0.0323,0.761,6.81e-06,0.101,0.146,135.803
15088,0.796,0.638,7,1,0.11,0.00356,0.000209,0.0811,0.583,96.507
15089,0.403,0.282,10,1,0.0287,0.694,0.0,0.0914,0.204,128.113
15090,0.279,0.913,5,1,0.0728,6.29e-06,0.0617,0.114,0.399,141.434
15091,0.665,0.887,7,1,0.0328,0.00164,0.000957,0.101,0.908,119.32
15092,0.774,0.722,9,0,0.168,0.216,0.0,0.0589,0.793,99.267
15093,0.643,0.43,4,1,0.0447,0.65,0.0,0.417,0.475,131.846
15094,0.709,0.782,7,1,0.227,0.262,1.64e-05,0.0721,0.644,94.168
15095,0.951,0.51,1,1,0.178,0.0468,3.04e-06,0.211,0.386,103.065
15096,0.592,0.114,8,1,0.0379,0.491,0.832,0.0887,0.442,140.044
15097,0.575,0.392,9,1,0.035,0.609,7.45e-05,0.0624,0.498,179.789
15098,0.664,0.775,7,1,0.105,0.843,0.0,0.164,0.907,122.487
15099,0.685,0.547,11,0,0.0487,0.0306,1.05e-05,0.0694,0.909,77.509
15100,0.678,0.656,7,1,0.0381,0.00174,0.0,0.0631,0.485,123.207
15101,0.371,0.737,7,0,0.0421,0.552,0.824,0.209,0.472,129.348
15102,0.637,0.875,10,0,0.0646,0.0131,3.37e-06,0.0458,0.814,92.027
15103,0.433,0.143,2,1,0.0401,0.816,6.11e-06,0.116,0.162,131.139
