,target
25795,1
25796,0
25797,1
25798,0
25799,0
25800,1
25801,1
25802,0
25803,1
25804,1
25805,1
25806,0
25807,0
25808,1
25809,1
25810,0
25811,1
25812,1
25813,0
25814,1
25815,1
25816,1
25817,0
25818,1
25819,1
25820,1
25821,1
25822,0
25823,0
25824,0
25825,1
25826,0
25827,0
25828,0
25829,0
25830,1
25831,1
25832,1
25833,1
25834,1
25835,1
25836,1
25837,1
25838,1
25839,0
25840,1
25841,1
25842,0
25843,1
25844,0
25845,1
25846,0
25847,1
25848,0
25849,0
25850,1
25851,0
25852,0
25853,1
25854,0
25855,1
25856,0
25857,0
25858,0
25859,0
25860,1
25861,1
25862,1
25863,1
25864,1
25865,1
25866,0
25867,0
25868,0
25869,1
25870,0
25871,1
25872,1
25873,1
25874,1
25875,1
25876,0
25877,1
25878,1
25879,1
25880,1
25881,0
25882,1
25883,1
25884,0
25885,1
25886,1
25887,1
25888,1
25889,0
25890,1
25891,0
25892,1
25893,1
25894,1
25895,0
25896,1
25897,0
25898,0
25899,1
25900,1
25901,0
25902,1
25903,0
25904,0
25905,1
25906,1
25907,1
25908,1
25909,1
25910,1
25911,1
25912,1
25913,0
25914,1
25915,0
25916,1
25917,1
25918,1
25919,0
25920,0
25921,1
25922,0
25923,0
25924,0
25925,0
25926,0
25927,0
25928,1
25929,1
25930,0
25931,1
25932,1
25933,0
25934,1
25935,0
25936,1
25937,0
25938,1
25939,1
25940,0
25941,0
25942,1
25943,1
25944,1
25945,0
25946,1
25947,1
25948,0
25949,0
25950,1
25951,1
25952,0
25953,1
25954,1
25955,0
25956,0
25957,0
25958,1
25959,0
25960,0
25961,0
25962,0
25963,1
25964,1
25965,0
25966,1
25967,1
25968,1
25969,0
25970,1
25971,0
25972,1
25973,1
25974,1
25975,1
25976,1
25977,1
25978,0
25979,0
25980,1
25981,1
25982,1
25983,1
25984,1
25985,1
25986,1
25987,0
25988,1
25989,0
25990,0
25991,1
25992,1
25993,0
25994,1
25995,0
25996,1
25997,1
25998,0
25999,0
26000,0
26001,1
26002,1
26003,0
26004,1
26005,1
26006,0
26007,0
26008,0
26009,0
26010,0
26011,1
26012,0
26013,0
26014,1
26015,1
26016,0
26017,1
26018,1
26019,0
26020,1
26021,1
26022,0
26023,1
26024,0
26025,1
26026,1
26027,0
26028,0
26029,0
26030,0
26031,1
26032,1
26033,1
26034,1
26035,1
26036,1
26037,0
26038,0
26039,0
26040,0
26041,0
26042,1
26043,0
26044,1
26045,1
26046,0
26047,1
26048,1
26049,1
26050,1
26051,1
26052,0
26053,1
26054,0
26055,0
26056,1
26057,0
26058,0
26059,1
26060,0
26061,1
26062,0
26063,0
26064,1
26065,1
26066,1
26067,0
26068,0
26069,1
26070,1
26071,1
26072,0
26073,1
26074,0
26075,1
26076,1
26077,1
26078,0
26079,0
26080,1
26081,0
26082,1
26083,1
26084,1
26085,0
26086,0
26087,1
26088,1
26089,1
26090,0
26091,1
26092,1
26093,0
26094,0
26095,0
26096,0
26097,0
26098,1
26099,1
26100,1
26101,1
26102,1
26103,0
26104,1
26105,0
26106,1
26107,0
26108,1
26109,0
26110,0
26111,0
26112,1
26113,0
26114,0
26115,1
26116,1
26117,1
26118,1
26119,1
26120,1
26121,1
26122,0
26123,0
26124,0
26125,0
26126,1
26127,0
26128,1
26129,0
26130,1
26131,1
26132,1
26133,0
26134,0
26135,1
26136,1
26137,1
26138,0
26139,1
26140,0
26141,0
26142,0
26143,0
26144,0
26145,1
26146,1
26147,1
26148,1
26149,1
26150,0
26151,1
26152,0
26153,1
26154,0
26155,1
26156,1
26157,1
26158,0
26159,1
26160,1
26161,0
26162,1
26163,1
26164,1
26165,0
26166,1
26167,1
26168,0
26169,0
26170,1
26171,0
26172,0
26173,0
26174,0
26175,0
26176,1
26177,1
26178,0
26179,0
26180,0
26181,1
26182,1
26183,0
26184,1
26185,0
26186,0
26187,1
26188,0
26189,0
26190,1
26191,1
26192,0
26193,1
26194,0
26195,0
26196,0
26197,0
26198,1
26199,0
26200,0
26201,1
26202,1
26203,1
26204,1
26205,0
26206,1
26207,1
26208,0
26209,0
26210,0
26211,1
26212,0
26213,0
26214,0
26215,1
26216,1
26217,0
26218,1
26219,1
26220,1
26221,1
26222,0
26223,1
26224,1
26225,0
26226,1
26227,1
26228,0
26229,0
26230,0
26231,0
26232,0
26233,0
26234,0
26235,0
26236,0
26237,0
26238,1
26239,0
26240,1
26241,1
26242,1
26243,1
26244,0
26245,1
26246,0
26247,0
26248,1
26249,1
26250,1
26251,1
26252,0
26253,0
26254,1
26255,1
26256,0
26257,0
26258,1
26259,0
26260,0
26261,1
26262,0
26263,1
26264,0
26265,1
26266,1
26267,1
26268,0
26269,0
26270,0
26271,0
26272,1
26273,1
26274,1
26275,0
26276,0
26277,0
26278,0
26279,1
26280,0
26281,0
26282,1
26283,1
26284,1
26285,1
26286,0
26287,1
26288,0
26289,0
26290,0
26291,0
26292,0
26293,0
26294,0
26295,1
26296,1
26297,0
26298,1
26299,0
26300,0
26301,1
26302,0
26303,0
26304,1
26305,0
26306,0
26307,0
26308,1
26309,1
26310,0
26311,0
26312,1
26313,0
26314,1
26315,1
26316,0
26317,1
26318,0
26319,1
26320,1
26321,1
26322,1
26323,0
26324,0
26325,0
26326,0
26327,1
26328,0
26329,1
26330,1
26331,0
26332,1
26333,1
26334,0
26335,1
26336,0
26337,1
26338,1
26339,0
26340,0
26341,0
26342,1
26343,0
26344,0
26345,1
26346,0
26347,1
26348,0
26349,0
26350,0
26351,1
26352,1
26353,1
26354,0
26355,1
26356,0
26357,0
26358,1
26359,1
26360,0
26361,0
26362,1
26363,1
26364,0
26365,0
26366,0
26367,1
26368,1
26369,1
26370,0
26371,0
26372,0
26373,1
26374,0
26375,1
26376,0
26377,0
26378,1
26379,0
26380,1
26381,1
26382,0
26383,1
26384,0
26385,1
26386,0
26387,1
26388,1
26389,1
26390,0
26391,0
26392,1
26393,0
26394,0
26395,0
26396,0
26397,0
26398,0
26399,0
26400,0
26401,0
26402,0
26403,1
26404,1
26405,0
26406,1
26407,1
26408,0
26409,1
26410,1
26411,1
26412,0
26413,0
26414,0
26415,1
26416,0
26417,1
26418,0
26419,1
26420,0
26421,0
26422,0
26423,0
26424,1
26425,0
26426,0
26427,0
26428,0
26429,1
26430,0
26431,1
26432,1
26433,0
26434,1
26435,0
26436,0
26437,0
26438,1
26439,0
26440,0
26441,0
26442,0
26443,1
26444,1
26445,0
26446,0
26447,0
26448,1
26449,0
26450,1
26451,0
26452,1
26453,0
26454,0
26455,1
26456,1
26457,1
26458,1
26459,1
26460,1
26461,0
26462,0
26463,0
26464,1
26465,1
26466,1
26467,0
26468,1
26469,1
26470,1
26471,1
26472,0
26473,1
26474,1
26475,0
26476,1
26477,0
26478,1
26479,0
26480,0
26481,0
26482,1
26483,1
26484,1
26485,0
26486,0
26487,0
26488,1
26489,0
26490,0
26491,0
26492,0
26493,1
26494,1
26495,1
26496,0
26497,0
26498,0
26499,0
26500,1
26501,1
26502,0
26503,1
26504,1
26505,0
26506,0
26507,0
26508,1
26509,1
26510,0
26511,0
26512,0
26513,1
26514,1
26515,1
26516,1
26517,0
26518,1
26519,0
26520,0
26521,1
26522,0
26523,0
26524,0
26525,1
26526,0
26527,0
26528,1
26529,1
26530,0
26531,0
26532,0
26533,0
26534,1
26535,0
26536,1
26537,0
26538,0
26539,1
26540,1
26541,0
26542,1
26543,1
26544,1
26545,0
26546,0
26547,1
26548,1
26549,1
26550,0
26551,1
26552,0
26553,1
26554,0
26555,1
26556,0
26557,1
26558,0
26559,1
26560,0
26561,1
26562,0
26563,1
26564,0
26565,0
26566,1
26567,0
26568,0
26569,1
26570,0
26571,0
26572,0
26573,1
26574,1
26575,1
26576,0
26577,1
26578,1
26579,1
26580,0
26581,0
26582,1
26583,0
26584,1
26585,0
26586,0
26587,0
26588,0
26589,0
26590,1
26591,0
26592,0
26593,0
26594,1
26595,0
26596,0
26597,0
26598,0
26599,1
26600,1
26601,1
26602,1
26603,1
26604,0
26605,0
26606,0
26607,0
26608,0
26609,0
26610,0
26611,0
26612,1
26613,1
26614,0
26615,0
26616,0
26617,0
26618,0
26619,0
26620,1
26621,0
26622,0
26623,1
26624,0
26625,1
26626,0
26627,1
26628,0
26629,0
26630,1
26631,1
26632,0
26633,0
26634,0
26635,0
26636,1
26637,1
26638,1
26639,1
26640,0
26641,1
26642,1
26643,1
26644,0
26645,0
26646,1
26647,0
26648,0
26649,0
26650,1
26651,1
26652,1
26653,1
26654,1
26655,0
26656,1
26657,1
26658,0
26659,0
26660,1
26661,0
26662,0
26663,1
26664,0
26665,0
26666,1
26667,1
26668,1
26669,0
26670,0
26671,1
26672,1
26673,0
26674,1
26675,0
26676,1
26677,1
26678,1
26679,0
26680,1
26681,0
26682,1
26683,0
26684,1
26685,1
26686,0
26687,1
26688,1
26689,1
26690,0
26691,1
26692,1
26693,1
26694,0
26695,0
26696,1
26697,1
26698,1
26699,0
26700,0
26701,0
26702,0
26703,0
26704,0
26705,1
26706,1
26707,1
26708,0
26709,0
26710,1
26711,1
26712,0
26713,1
26714,0
26715,1
26716,0
26717,1
26718,1
26719,1
26720,1
26721,0
26722,0
26723,0
26724,1
26725,0
26726,1
26727,0
26728,1
26729,1
26730,1
26731,1
26732,1
26733,0
26734,1
26735,1
26736,1
26737,0
26738,0
26739,1
26740,0
26741,0
26742,1
26743,0
26744,0
26745,0
26746,0
26747,1
26748,1
26749,0
26750,1
26751,1
26752,0
26753,0
26754,0
26755,0
26756,0
26757,0
26758,1
26759,1
26760,0
26761,0
26762,0
26763,0
26764,1
26765,0
26766,0
26767,0
26768,1
26769,1
26770,0
26771,0
26772,1
26773,1
26774,1
26775,0
26776,0
26777,1
26778,0
26779,1
26780,0
26781,1
26782,1
26783,1
26784,1
26785,1
26786,0
26787,1
26788,1
26789,0
26790,0
26791,0
26792,1
26793,1
26794,0
26795,1
26796,0
26797,1
26798,0
26799,0
26800,1
26801,1
26802,0
26803,1
26804,1
26805,0
26806,0
26807,0
26808,0
26809,1
26810,0
26811,1
26812,1
26813,1
26814,0
26815,0
26816,0
26817,0
26818,1
26819,1
26820,1
26821,1
26822,0
26823,1
26824,0
26825,0
26826,1
26827,0
26828,0
26829,0
26830,1
26831,0
26832,1
26833,0
26834,0
26835,0
26836,1
26837,0
26838,1
26839,0
26840,0
26841,0
26842,1
26843,0
26844,0
26845,0
26846,1
26847,1
26848,0
26849,0
26850,1
26851,0
26852,1
26853,1
26854,1
26855,1
26856,1
26857,1
26858,1
26859,1
26860,0
26861,0
26862,1
26863,0
26864,0
26865,1
26866,1
26867,1
26868,0
26869,1
26870,1
26871,1
26872,1
26873,1
26874,1
26875,1
26876,1
26877,0
26878,0
26879,0
26880,1
26881,0
26882,1
26883,0
26884,0
26885,1
26886,1
26887,1
26888,1
26889,1
26890,0
26891,0
26892,1
26893,0
26894,1
26895,1
26896,0
26897,1
26898,0
26899,0
26900,0
26901,0
26902,1
26903,0
26904,1
26905,1
26906,0
26907,0
26908,1
26909,1
26910,0
26911,0
26912,0
26913,1
26914,1
26915,0
26916,0
26917,0
26918,1
26919,1
26920,1
26921,1
26922,0
26923,0
26924,1
26925,1
26926,1
26927,1
26928,1
26929,0
26930,1
26931,0
26932,1
26933,1
26934,0
26935,0
26936,0
26937,1
26938,0
26939,0
26940,1
26941,0
26942,1
26943,0
26944,0
26945,0
26946,1
26947,0
26948,1
26949,0
26950,0
26951,0
26952,1
26953,1
26954,0
26955,0
26956,1
26957,0
26958,0
26959,0
26960,1
26961,1
26962,0
26963,0
26964,1
26965,1
26966,0
26967,0
26968,0
26969,0
26970,0
26971,1
26972,1
26973,0
26974,1
26975,1
26976,1
26977,0
26978,0
26979,0
26980,0
26981,1
26982,1
26983,0
26984,0
26985,0
26986,1
26987,0
26988,1
26989,0
26990,1
26991,0
26992,1
26993,1
26994,1
26995,1
26996,0
26997,1
26998,0
26999,0
27000,0
27001,1
27002,1
27003,0
27004,1
27005,1
27006,1
27007,1
27008,1
27009,1
27010,0
27011,0
27012,0
27013,1
27014,1
27015,0
27016,0
27017,1
27018,1
27019,1
27020,0
27021,0
27022,0
27023,1
27024,1
27025,0
27026,0
27027,0
27028,1
27029,1
27030,1
27031,1
27032,0
27033,0
27034,1
27035,0
27036,1
27037,1
27038,0
27039,0
27040,0
27041,1
27042,1
27043,1
27044,0
27045,0
27046,1
27047,1
27048,0
27049,1
27050,0
27051,0
27052,1
27053,0
27054,1
27055,0
27056,0
27057,1
27058,0
27059,1
27060,0
27061,0
27062,0
27063,1
27064,1
27065,1
27066,1
27067,0
27068,1
27069,1
27070,1
27071,1
27072,1
27073,0
27074,1
27075,1
27076,0
27077,1
27078,1
27079,1
27080,0
27081,1
27082,1
27083,0
27084,1
27085,0
27086,0
27087,1
27088,0
27089,0
27090,0
27091,0
27092,1
27093,0
27094,1
27095,1
27096,1
27097,0
27098,1
27099,1
27100,0
27101,0
27102,1
27103,0
27104,0
27105,0
27106,0
27107,1
27108,0
27109,0
27110,0
27111,0
27112,0
27113,1
27114,1
27115,1
27116,1
27117,0
27118,0
27119,0
27120,0
27121,1
27122,0
27123,0
27124,0
27125,1
27126,0
27127,0
27128,1
27129,0
27130,1
27131,0
27132,0
27133,1
27134,0
27135,1
27136,0
27137,0
27138,0
27139,1
27140,0
27141,0
27142,1
27143,0
27144,1
27145,1
27146,1
27147,1
27148,0
27149,1
27150,0
27151,0
27152,0
27153,1
27154,0
27155,1
27156,0
27157,1
27158,0
27159,0
27160,1
27161,0
27162,0
27163,1
27164,1
27165,1
27166,0
27167,1
27168,1
27169,1
27170,0
27171,0
27172,1
27173,1
27174,1
27175,0
27176,0
27177,0
27178,1
27179,1
27180,1
27181,1
27182,1
27183,1
27184,1
27185,0
27186,0
27187,1
27188,0
27189,0
27190,1
27191,1
27192,0
27193,1
27194,1
27195,1
27196,0
27197,0
27198,0
27199,1
27200,1
27201,0
27202,0
27203,0
27204,1
27205,0
27206,1
27207,0
27208,1
27209,0
27210,0
27211,0
27212,0
27213,1
27214,1
27215,1
27216,0
27217,0
27218,1
27219,0
27220,0
27221,1
27222,0
27223,1
27224,0
27225,0
27226,0
27227,0
27228,1
27229,0
27230,1
27231,1
27232,1
27233,0
27234,0
27235,1
27236,0
27237,1
27238,1
27239,1
27240,1
27241,1
27242,1
27243,1
27244,0
27245,0
27246,1
27247,0
27248,0
27249,1
27250,1
27251,1
27252,0
27253,0
27254,0
27255,1
27256,1
27257,0
27258,1
27259,0
27260,0
27261,0
27262,1
27263,1
27264,0
27265,0
27266,0
27267,0
27268,0
27269,1
27270,0
27271,1
27272,1
27273,0
27274,1
27275,0
27276,0
27277,0
27278,0
27279,0
27280,0
27281,0
27282,1
27283,1
27284,1
27285,1
27286,0
27287,1
27288,1
27289,0
27290,1
27291,1
27292,1
27293,1
27294,1
27295,0
27296,1
27297,1
27298,0
27299,0
27300,1
27301,1
27302,0
27303,0
27304,0
27305,1
27306,1
27307,1
27308,0
27309,0
27310,0
27311,1
27312,1
27313,0
27314,0
27315,1
27316,0
27317,0
27318,0
27319,0
27320,0
27321,0
27322,1
27323,1
27324,0
27325,0
27326,0
27327,0
27328,1
27329,0
27330,1
27331,0
27332,1
27333,1
27334,0
27335,0
27336,1
27337,1
27338,1
27339,0
27340,1
27341,0
27342,0
27343,0
27344,0
27345,0
27346,0
27347,0
27348,1
27349,1
27350,1
27351,1
27352,1
27353,0
27354,1
27355,1
27356,1
27357,0
27358,0
27359,1
27360,0
27361,0
27362,0
27363,0
27364,1
27365,0
27366,1
27367,1
27368,0
27369,0
27370,1
27371,0
27372,0
27373,1
27374,0
27375,0
27376,0
27377,0
27378,0
27379,0
27380,0
27381,1
27382,1
27383,1
27384,0
27385,0
27386,0
27387,0
27388,1
27389,1
27390,1
27391,1
27392,1
27393,1
27394,1
27395,1
27396,0
27397,0
27398,0
27399,0
27400,1
27401,0
27402,0
27403,1
27404,0
27405,0
27406,1
27407,0
27408,0
27409,1
27410,1
27411,1
27412,0
27413,0
27414,1
27415,1
27416,0
27417,1
27418,1
27419,1
27420,0
27421,0
27422,0
27423,1
27424,0
27425,0
27426,1
27427,1
27428,0
27429,1
27430,1
27431,1
27432,1
27433,1
27434,0
27435,1
27436,1
27437,0
27438,1
27439,1
27440,0
27441,1
27442,1
27443,1
27444,1
27445,1
27446,0
27447,1
27448,0
27449,0
27450,0
27451,0
27452,0
27453,1
27454,1
27455,1
27456,1
27457,1
27458,1
27459,1
27460,0
27461,0
27462,0
27463,0
27464,0
27465,1
27466,0
27467,0
27468,0
27469,1
27470,0
27471,1
27472,1
27473,1
27474,0
27475,0
27476,0
27477,0
27478,0
27479,0
27480,1
27481,1
27482,0
27483,1
27484,0
27485,1
27486,1
27487,1
27488,1
27489,1
27490,0
27491,0
27492,1
27493,1
27494,0
27495,1
27496,1
27497,0
27498,0
27499,0
27500,0
27501,0
27502,1
27503,1
27504,1
27505,1
27506,0
27507,1
27508,1
27509,1
27510,0
27511,0
27512,1
27513,0
27514,1
27515,0
27516,0
27517,0
27518,1
27519,0
27520,1
27521,1
27522,0
27523,0
27524,0
27525,1
27526,0
27527,1
27528,1
27529,1
27530,0
27531,1
27532,1
27533,0
27534,1
27535,1
27536,1
27537,1
27538,0
27539,0
27540,1
27541,0
27542,1
27543,0
27544,0
27545,0
27546,1
27547,0
27548,0
27549,0
27550,0
27551,1
27552,1
27553,0
27554,1
27555,1
27556,0
27557,0
27558,1
27559,1
27560,0
27561,1
27562,1
27563,0
27564,1
27565,1
27566,0
27567,0
27568,1
27569,1
27570,0
27571,0
27572,1
27573,1
27574,0
27575,1
27576,1
27577,1
27578,0
27579,0
27580,0
27581,0
27582,0
27583,0
27584,0
27585,0
27586,0
27587,0
27588,0
27589,0
27590,0
27591,0
27592,0
27593,1
27594,0
27595,1
27596,1
27597,0
27598,1
27599,0
27600,0
27601,1
27602,1
27603,1
27604,0
27605,1
27606,0
27607,0
27608,0
27609,1
27610,1
27611,0
27612,1
27613,0
27614,1
27615,1
27616,0
27617,1
27618,1
27619,0
27620,1
27621,1
27622,1
27623,1
27624,0
27625,1
27626,1
27627,1
27628,1
27629,0
27630,0
27631,1
27632,0
27633,0
27634,0
27635,1
27636,0
27637,0
27638,1
27639,1
27640,0
27641,0
27642,0
27643,0
27644,0
27645,0
27646,0
27647,0
27648,1
27649,0
27650,0
27651,0
27652,0
27653,0
27654,1
27655,0
27656,0
27657,1
27658,1
27659,1
27660,0
27661,0
27662,1
27663,1
27664,1
27665,1
27666,0
27667,0
27668,0
27669,0
27670,1
27671,1
27672,0
27673,1
27674,0
27675,1
27676,0
27677,0
27678,1
27679,0
27680,0
27681,1
27682,1
27683,0
27684,1
27685,0
27686,0
27687,0
27688,1
27689,0
27690,1
27691,1
27692,1
27693,0
27694,0
27695,0
27696,0
27697,1
27698,1
27699,1
27700,1
27701,1
27702,1
27703,1
27704,1
27705,0
27706,0
27707,0
27708,1
27709,1
27710,0
27711,1
27712,1
27713,1
27714,1
27715,1
27716,0
27717,1
27718,0
27719,0
27720,1
27721,0
27722,1
27723,0
27724,1
27725,1
27726,1
27727,0
27728,1
27729,0
27730,0
27731,0
27732,1
27733,1
27734,0
27735,0
27736,1
27737,1
27738,1
27739,1
27740,1
27741,1
27742,0
27743,0
27744,1
27745,1
27746,1
27747,0
27748,1
27749,1
27750,0
27751,0
27752,0
27753,1
27754,1
27755,0
27756,1
27757,1
27758,0
27759,1
27760,1
27761,1
27762,1
27763,1
27764,0
27765,0
27766,0
27767,0
27768,1
27769,1
27770,0
27771,0
27772,1
27773,1
27774,1
27775,1
27776,1
27777,1
27778,0
27779,0
27780,0
27781,1
27782,0
27783,1
27784,1
27785,0
27786,0
27787,0
27788,0
27789,1
27790,1
27791,0
27792,0
27793,1
27794,0
27795,0
27796,0
27797,0
27798,1
27799,0
27800,0
27801,0
27802,0
27803,0
27804,0
27805,1
27806,0
27807,1
27808,0
27809,1
27810,0
27811,1
27812,0
27813,0
27814,0
27815,0
27816,0
27817,1
27818,0
27819,0
27820,1
27821,1
27822,1
27823,0
27824,1
27825,1
27826,0
27827,1
27828,0
27829,0
27830,0
27831,0
27832,1
27833,1
27834,0
27835,0
27836,0
27837,1
27838,1
27839,0
27840,0
27841,0
27842,1
27843,0
27844,0
27845,1
27846,0
27847,1
27848,1
27849,1
27850,1
27851,1
27852,1
27853,1
27854,0
27855,1
27856,0
27857,0
27858,0
27859,0
27860,1
27861,1
27862,1
27863,1
27864,0
27865,1
27866,1
27867,0
27868,1
27869,1
27870,1
27871,0
27872,1
27873,1
27874,0
27875,0
27876,1
27877,0
27878,1
27879,0
27880,1
27881,0
27882,0
27883,0
27884,1
27885,1
27886,0
27887,0
27888,0
27889,1
27890,1
27891,0
27892,1
27893,0
27894,0
27895,1
27896,0
27897,0
27898,0
27899,0
27900,1
27901,0
27902,1
27903,1
27904,1
27905,0
27906,1
27907,0
27908,1
27909,1
27910,0
27911,1
27912,0
27913,1
27914,1
27915,1
27916,1
27917,1
27918,1
27919,1
27920,1
27921,1
27922,0
27923,1
27924,0
27925,0
27926,1
27927,0
27928,0
27929,0
27930,1
27931,0
27932,0
27933,0
27934,0
27935,1
27936,1
27937,0
27938,1
27939,1
27940,0
27941,0
27942,0
27943,1
27944,0
27945,1
27946,0
27947,0
27948,0
27949,1
27950,0
27951,0
27952,1
27953,1
27954,0
27955,1
27956,1
27957,0
27958,1
27959,1
27960,1
27961,0
27962,1
27963,1
27964,1
27965,0
27966,1
27967,0
27968,1
27969,0
27970,0
27971,0
27972,0
27973,1
27974,1
27975,1
27976,0
27977,1
27978,0
27979,1
27980,0
27981,0
27982,0
27983,0
27984,0
27985,0
27986,1
27987,0
27988,1
27989,1
27990,1
27991,0
27992,0
27993,0
27994,1
27995,1
